,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__subsample,param_vectorizer,param_vectorizer__max_df,param_vectorizer__max_features,param_vectorizer__min_df,param_vectorizer__ngram_range,param_vectorizer__tokenizer,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0,8.970557737350465,0.24631651741924687,0.6990289688110352,0.26185376658204723,GradientBoostingClassifier(),0.1,2,100,0.5,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 2, 'classifier__n_estimators': 100, 'classifier__subsample': 0.5, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6178343949044586,0.6773162939297125,0.6421725239616614,0.6996805111821086,0.6645367412140575,0.6603080930383998,0.02824981972454376,30,0.7827476038338658,0.7517956903431764,0.7653631284916201,0.7454110135674381,0.7653631284916201,0.7621361129455442,0.012902047156259182,0.70625,0.8050314465408805,0.7735849056603774,0.8301886792452831,0.8113207547169812,0.7852751572327045,0.043514471231059774,13,0.8946540880503144,0.8759811616954474,0.8995290423861853,0.847723704866562,0.8555729984301413,0.87469219908573,0.020541911960345733,0.6075268817204301,0.6464646464646465,0.6180904522613065,0.6633165829145728,0.6323529411764706,0.6335503009074853,0.019851804967652868,35,0.7351421188630491,0.7063291139240506,0.7135740971357409,0.7086614173228346,0.7295850066934404,0.718658350787823,0.01156637207410108,0.653179190751445,0.7170868347338936,0.6871508379888268,0.7374301675977654,0.7107438016528925,0.7011181665449646,0.028842483605072734,20,0.8070921985815603,0.7820602662929222,0.7958333333333333,0.7719799857040743,0.7875722543352601,0.78890760764943,0.011948712570554932
1,4.651222515106201,0.05994458053999357,0.7987488746643067,0.3475469680364949,GradientBoostingClassifier(),0.1,2,100,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 2, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6496815286624203,0.6964856230031949,0.6485623003194888,0.7252396166134185,0.6805111821086262,0.6800960501414297,0.029072848231922688,15,0.7659744408945687,0.753391859537111,0.7789305666400639,0.7430167597765364,0.7669592976855547,0.761654584906767,0.012336140680045776,0.8,0.89937106918239,0.8301886792452831,0.8930817610062893,0.8679245283018868,0.8581132075471698,0.03788983258075843,1,0.910377358490566,0.9262166405023547,0.9372056514913658,0.9010989010989011,0.9293563579277865,0.9208509819021948,0.013179138168708884,0.6213592233009708,0.6441441441441441,0.6139534883720931,0.6729857819905213,0.6359447004608295,0.6376774676537118,0.020594221228267037,34,0.7104294478527607,0.6924882629107981,0.7158273381294964,0.6890756302521008,0.7056019070321812,0.7026845172354675,0.010299458837478436,0.6994535519125683,0.7506561679790026,0.7058823529411765,0.7675675675675676,0.7340425531914894,0.7315204387183609,0.02591343036248668,4,0.7980702963473466,0.7924781732706514,0.8116927260367097,0.780952380952381,0.8021680216802168,0.7970723196574611,0.010214470364650563
2,14.041549491882325,0.6828113470757046,0.25414295196533204,0.22153513372308764,GradientBoostingClassifier(),0.1,2,200,0.5,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 2, 'classifier__n_estimators': 200, 'classifier__subsample': 0.5, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6273885350318471,0.6645367412140575,0.6517571884984026,0.6869009584664537,0.6741214057507987,0.6609409657923119,0.020350342470554693,28,0.8218849840255591,0.8124501197126895,0.8156424581005587,0.8004788507581804,0.8060654429369514,0.8113043711067878,0.007439346309416429,0.71875,0.779874213836478,0.7484276729559748,0.779874213836478,0.779874213836478,0.7613600628930817,0.024540519655061717,21,0.9040880503144654,0.8979591836734694,0.8885400313971743,0.8869701726844584,0.8948194662480377,0.8944753808635211,0.00626442677093908,0.6149732620320856,0.6391752577319587,0.6329787234042553,0.6631016042780749,0.6492146596858639,0.6398887014264477,0.016092534136312855,32,0.7801899592944369,0.77088948787062,0.7796143250688705,0.7604306864064603,0.7640750670241286,0.7710399051329032,0.007979113805643487,0.6628242074927954,0.7025495750708215,0.6858789625360231,0.7167630057803468,0.7085714285714285,0.695317435890283,0.01914564858122347,25,0.8375819373634378,0.8295866569978245,0.8305209097578871,0.8188405797101449,0.824295010845987,0.8281650189350562,0.006295581919186318
3,7.505214023590088,0.4044726333562595,0.38074560165405275,0.07249392549831533,GradientBoostingClassifier(),0.1,2,200,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 2, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6592356687898089,0.7156549520766773,0.6677316293929713,0.744408945686901,0.6869009584664537,0.6947864308825624,0.031482975706174844,2,0.8194888178913738,0.8148443735035914,0.816440542697526,0.8020750199521149,0.8172386272944933,0.8140174762678198,0.006156113480307019,0.79375,0.8805031446540881,0.8238993710691824,0.8867924528301887,0.8616352201257862,0.8493160377358491,0.035390595008040496,3,0.9292452830188679,0.9356357927786499,0.9324960753532182,0.9089481946624803,0.9324960753532182,0.9277642842332868,0.009622670370791602,0.6318407960199005,0.6666666666666666,0.6328502415458938,0.6945812807881774,0.6431924882629108,0.6538262946567098,0.02392604790084613,14,0.7655440414507773,0.7573062261753494,0.7605633802816901,0.752925877763329,0.7615384615384615,0.7595755974419214,0.004238388656937379,0.703601108033241,0.7588075880758808,0.7158469945355191,0.7790055248618785,0.7365591397849462,0.7387640710582932,0.027523100354547483,2,0.8394886363636364,0.8370786516853933,0.8377997179125529,0.8236130867709816,0.8383909668313339,0.8352742119127795,0.005883732789562544
4,8.906286430358886,2.810043886280392,0.5068603992462158,0.20709910868088996,GradientBoostingClassifier(),0.1,3,100,0.5,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.5, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6337579617834395,0.6932907348242812,0.6613418530351438,0.7156549520766773,0.6645367412140575,0.6737164485867199,0.02819953569407796,21,0.7963258785942492,0.7861133280127693,0.8116520351157223,0.7893056664006385,0.7964884277733439,0.7959770671793447,0.008807822858835005,0.74375,0.8238993710691824,0.7547169811320755,0.7987421383647799,0.7987421383647799,0.7839701257861635,0.03001391120972041,14,0.910377358490566,0.8932496075353218,0.8901098901098901,0.8775510204081632,0.8791208791208791,0.890081751132964,0.011824615949490299,0.616580310880829,0.6582914572864321,0.6417112299465241,0.6902173913043478,0.635,0.6483600778836266,0.024832718072504024,25,0.7451737451737451,0.7399219765929779,0.7735334242837654,0.7503355704697987,0.7588075880758808,0.7535544609192336,0.011774519973934873,0.6742209631728046,0.7318435754189944,0.6936416184971098,0.7405247813411079,0.7075208913649025,0.7095503659589839,0.024338345508493644,17,0.8195329087048833,0.8093883357041252,0.8277372262773722,0.808972503617945,0.8145454545454546,0.8160352857699561,0.0070064714630968215
5,6.88425030708313,0.32524944797642286,0.5757225513458252,0.3193098580258866,GradientBoostingClassifier(),0.1,3,100,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.643312101910828,0.7092651757188498,0.670926517571885,0.7380191693290735,0.6996805111821086,0.692240695142549,0.03252431060480955,3,0.8123003194888179,0.8076616121308858,0.8204309656823623,0.7996807661612131,0.8092577813248204,0.8098662889576198,0.006730715489615555,0.7875,0.8930817610062893,0.8427672955974843,0.8867924528301887,0.8742138364779874,0.8568710691823899,0.038777665345081404,2,0.940251572327044,0.9513343799058085,0.945054945054945,0.9167974882260597,0.9340659340659341,0.9375008639159583,0.011801908415932798,0.6176470588235294,0.6574074074074074,0.6320754716981132,0.6878048780487804,0.6525821596244131,0.6495033951204487,0.02390612671550856,24,0.7522012578616353,0.7426470588235294,0.76010101010101,0.7468030690537084,0.7512626262626263,0.7506030044205019,0.00584701985762766,0.6923076923076923,0.7573333333333333,0.7223719676549866,0.7747252747252747,0.7473118279569892,0.7388100191956551,0.028767952457774623,1,0.8357791754018169,0.8341362697866483,0.8425472358292512,0.8231148696264975,0.8327501749475158,0.8336655451183459,0.006256646073683109
6,14.981460332870483,1.611792402514242,0.4079731464385986,0.24331261415040156,GradientBoostingClassifier(),0.1,3,200,0.5,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.5, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6496815286624203,0.6741214057507987,0.6485623003194888,0.7348242811501597,0.6517571884984026,0.6717893408762541,0.03288884347225106,22,0.8674121405750799,0.8531524341580208,0.8667198723064645,0.8483639265762171,0.8419792498004789,0.8555255246832523,0.010070021503020308,0.725,0.7484276729559748,0.7358490566037735,0.7735849056603774,0.7672955974842768,0.7500314465408804,0.018347217414414297,23,0.9339622641509434,0.9230769230769231,0.9215070643642073,0.8995290423861853,0.9120879120879121,0.9180326412132344,0.011567128049916026,0.6373626373626373,0.6574585635359116,0.6324324324324324,0.7235294117647059,0.6288659793814433,0.6559298048954261,0.03521749799792325,7,0.8272980501392758,0.8132780082987552,0.8338068181818182,0.8197424892703863,0.8035961272475796,0.819544298627563,0.010556419572203804,0.6783625730994152,0.7,0.6802325581395349,0.7477203647416414,0.6912181303116147,0.6995067252584413,0.02534587874598469,22,0.8774002954209749,0.8647058823529412,0.8754660700969426,0.8577844311377245,0.8544117647058823,0.8659536887428931,0.009198043319642614
7,7.08803539276123,0.409611630457776,0.7676972389221192,0.32415357496872227,GradientBoostingClassifier(),0.1,3,200,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6528662420382165,0.7060702875399361,0.670926517571885,0.7252396166134185,0.6900958466453674,0.6890397020817647,0.02544875933752947,4,0.8554313099041534,0.8675179569034318,0.8531524341580208,0.8579409417398244,0.8507581803671189,0.8569601646145099,0.0057918860200300735,0.78125,0.8553459119496856,0.8113207547169812,0.8553459119496856,0.8364779874213837,0.8279481132075471,0.02839443724905286,6,0.9559748427672956,0.9638932496075353,0.9529042386185244,0.9466248037676609,0.9513343799058085,0.9541463029333649,0.005733569777515248,0.628140703517588,0.6634146341463415,0.6386138613861386,0.6834170854271356,0.6519607843137255,0.6531094137581859,0.019285379998805842,16,0.7989487516425755,0.8110964332892999,0.797634691195795,0.8072289156626506,0.7952755905511811,0.8020368764683006,0.006060752068090978,0.6963788300835655,0.7472527472527473,0.7146814404432132,0.7597765363128491,0.7327823691460055,0.7301743846476761,0.022613846484134902,5,0.870436649964209,0.8809182209469153,0.8683834048640916,0.8713872832369942,0.8663330950679057,0.8714917308160232,0.005025057892077337
8,8.749347114562989,4.769325455990176,0.44260740280151367,0.42831158781296974,GradientBoostingClassifier(),0.1,4,100,0.5,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.5, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6369426751592356,0.6741214057507987,0.6677316293929713,0.7284345047923323,0.6645367412140575,0.6743533912618791,0.02988175592462271,18,0.8362619808306709,0.8228252194732641,0.8371907422186752,0.8284118116520351,0.8244213886671987,0.829822228568369,0.005930967651361877,0.7375,0.7547169811320755,0.779874213836478,0.8176100628930818,0.7987421383647799,0.7776886792452832,0.028929467428160344,17,0.9182389937106918,0.8948194662480377,0.9277864992150706,0.9010989010989011,0.9152276295133438,0.911434297957209,0.011924435378772887,0.6210526315789474,0.6557377049180327,0.6424870466321243,0.6989247311827957,0.635,0.6506404228623801,0.026622901715004605,19,0.7924016282225237,0.7862068965517242,0.7890520694259012,0.790633608815427,0.7783711615487316,0.7873330729128616,0.004921846557502085,0.6742857142857143,0.7017543859649122,0.7045454545454546,0.7536231884057971,0.7075208913649025,0.7083459269133561,0.025568344406493988,19,0.8506919155134741,0.8370044052863436,0.8528138528138528,0.8422597212032281,0.8412698412698413,0.8448079472173479,0.0059769979674369695
9,6.554997539520263,0.6420404088376528,0.3004276275634766,0.22424162249402177,GradientBoostingClassifier(),0.1,4,100,1.0,CountVectorizer(token_pattern=None),0.9,3000,3,"(1, 2)",<function lower_stop at 0x000002A9E6F136A0>,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0, 'vectorizer': CountVectorizer(token_pattern=None), 'vectorizer__max_df': 0.9, 'vectorizer__max_features': 3000, 'vectorizer__min_df': 3, 'vectorizer__ngram_range': (1, 2), 'vectorizer__tokenizer': <function lower_stop at 0x000002A9E6F136A0>}",0.6464968152866242,0.6996805111821086,0.6677316293929713,0.7284345047923323,0.6932907348242812,0.6871268390956635,0.02803171251582579,8,0.84185303514377,0.8459696727853152,0.8435754189944135,0.8371907422186752,0.8363926576217079,0.8409963053527763,0.0036822840718688304,0.775,0.8490566037735849,0.8301886792452831,0.8427672955974843,0.8427672955974843,0.8279559748427674,0.027178326757808673,5,0.9544025157232704,0.9497645211930926,0.957613814756672,0.9419152276295133,0.9419152276295133,0.9491222613864123,0.006391912598077627,0.6231155778894473,0.6585365853658537,0.631578947368421,0.6907216494845361,0.6536585365853659,0.6515222593387249,0.02364331567779143,18,0.7822164948453608,0.7898172323759791,0.7830551989730423,0.7822685788787483,0.78125,0.783721501014626,0.003101168902467242,0.6908077994428969,0.7417582417582418,0.717391304347826,0.7592067988668555,0.7362637362637363,0.7290855761359113,0.023329614985323367,6,0.8597733711048159,0.8624376336421953,0.8615819209039548,0.8547008547008547,0.8540925266903915,0.8585172614084424,0.0034780024533281784
