datetime,temp,feelslike,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,has_snow,has_solarradiation,icon_cloudy,icon_fog,icon_partly_cloudy,icon_rain,icon_snow
2024-01-01 00:00:00,3.4,3.4,2.9,96.47,6.1,3.7,19.0,1018.1,0.0,4.4,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00,3.1,3.1,2.6,96.54,6.5,3.7,18.0,1017.7,0.0,1.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00,2.1,2.1,1.8,97.83,6.1,3.4,10.0,1017.5,0.0,1.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00,1.6,1.6,1.4,98.49,6.5,0.3,354.0,1017.2,0.0,1.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00,1.5,1.5,1.2,97.81,6.8,0.3,315.0,1016.9,0.0,1.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00,1.0,1.0,0.8,98.5,7.6,0.0,306.0,1016.4,0.0,1.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00,0.6,0.6,0.2,97.73,6.8,0.3,241.0,1016.1,0.0,1.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00,0.4,0.4,0.0,97.72,6.1,0.3,238.0,1015.7,0.0,1.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:00:00,0.3,0.3,-0.2,96.98,5.0,3.6,355.0,1015.5,3.5,1.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 09:00:00,0.4,0.4,-0.1,96.41,9.0,3.3,210.0,1015.6,17.0,2.5,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 10:00:00,1.8,1.8,0.7,92.13,10.1,3.8,212.0,1015.4,38.5,3.5,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-01 11:00:00,5.1,5.1,1.6,78.28,11.2,3.9,212.0,1015.1,29.2,5.4,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-01 12:00:00,8.2,7.0,2.8,69.15,16.6,7.2,232.0,1014.4,17.3,10.2,0,1,0.0,0.0,0.0,0.0,0.0
2024-01-01 13:00:00,9.9,9.0,3.6,65.15,18.7,7.5,230.0,1013.5,77.6,12.1,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-01 14:00:00,10.8,10.8,4.3,64.05,19.4,11.0,230.0,1012.8,81.2,13.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-01 15:00:00,11.3,11.3,4.6,63.24,19.4,7.4,211.0,1011.9,81.6,14.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-01 16:00:00,10.7,10.7,4.8,67.1,17.3,10.8,221.0,1011.9,81.6,14.1,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-01 17:00:00,9.2,8.1,4.8,74.31,15.1,7.5,221.0,1011.9,50.6,11.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-01 18:00:00,7.7,6.4,4.6,81.25,16.2,7.3,220.0,1011.8,37.8,10.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-01 19:00:00,6.9,5.5,4.6,85.71,15.8,7.2,221.0,1012.2,2.6,10.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:00:00,6.4,5.0,4.5,87.91,15.8,7.2,220.0,1012.3,73.8,5.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-01 21:00:00,6.8,4.7,4.3,84.06,19.4,10.6,240.0,1012.4,28.2,8.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-01 22:00:00,6.5,5.0,3.8,83.37,22.7,7.5,232.0,1012.3,49.4,9.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-01 23:00:00,6.0,4.4,3.7,85.11,24.5,7.5,230.0,1012.5,78.9,7.5,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 00:00:00,6.2,4.7,3.6,83.68,24.8,7.3,231.0,1012.5,81.4,8.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 01:00:00,6.4,4.2,3.8,83.8,25.2,10.8,222.0,1012.6,90.0,7.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 02:00:00,6.2,3.9,3.8,84.92,23.8,10.9,241.0,1012.3,90.6,6.3,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00,6.1,4.7,4.0,86.37,23.8,7.3,241.0,1012.6,90.6,6.3,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-02 04:00:00,5.6,4.0,3.8,88.72,23.4,7.3,231.0,1012.7,89.8,5.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 05:00:00,5.3,3.8,3.8,90.05,22.0,7.2,222.0,1012.5,89.4,6.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 06:00:00,5.1,3.6,3.7,90.21,20.9,6.9,240.0,1013.0,89.4,8.1,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 07:00:00,5.1,5.1,3.6,89.6,15.1,3.7,221.0,1013.2,99.4,10.9,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-02 08:00:00,5.1,3.5,3.4,88.29,12.2,7.2,231.0,1013.5,100.0,18.5,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-02 09:00:00,5.5,5.5,3.3,85.9,12.6,3.6,225.0,1014.0,100.0,19.7,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-02 10:00:00,5.8,4.4,3.4,84.15,13.7,7.1,220.0,1014.3,100.0,19.9,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-02 11:00:00,6.6,5.3,3.3,79.61,16.9,7.2,231.0,1014.8,100.0,20.0,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-02 12:00:00,7.0,5.8,3.3,77.28,20.9,7.2,231.0,1014.3,100.0,20.0,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-02 13:00:00,8.3,6.6,3.3,70.73,18.4,10.3,241.0,1014.3,77.6,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-02 14:00:00,10.3,10.3,2.7,58.98,16.6,6.9,229.0,1013.3,39.4,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-02 15:00:00,11.0,11.0,2.3,54.78,17.6,3.8,238.0,1013.0,37.7,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-02 16:00:00,10.4,10.4,1.1,52.6,16.2,7.2,237.0,1013.3,37.6,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 17:00:00,8.4,8.4,0.6,58.23,11.5,3.6,221.0,1013.4,28.0,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 18:00:00,5.4,5.4,0.6,70.84,3.6,0.3,256.0,1013.9,36.9,11.7,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 19:00:00,4.7,4.7,0.9,76.27,6.1,3.6,219.0,1013.9,9.3,4.5,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:00:00,3.7,3.7,1.0,82.19,7.2,3.6,221.0,1014.1,0.0,3.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:00:00,3.4,3.4,0.9,83.76,9.4,3.4,230.0,1014.1,37.4,4.5,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 22:00:00,3.1,3.1,0.1,80.65,9.7,3.6,202.0,1014.3,37.4,5.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-02 23:00:00,2.4,2.4,-0.3,82.59,9.7,3.6,211.0,1014.1,9.3,5.4,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00,1.9,-0.2,-0.6,83.77,9.7,6.9,220.0,1014.0,0.6,12.8,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00,1.3,1.3,-0.8,85.63,8.6,3.8,203.0,1013.9,0.6,15.6,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00,0.6,0.6,-1.0,88.81,7.2,3.6,214.0,1013.2,0.6,15.5,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00,0.9,0.9,-0.8,88.43,7.2,3.6,217.0,1012.6,9.5,18.3,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00,1.5,1.5,-0.4,87.09,6.8,3.6,230.0,1012.6,81.4,19.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-03 05:00:00,2.4,2.4,-0.2,83.0,6.8,3.6,193.0,1011.8,90.6,19.5,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-03 06:00:00,2.5,2.5,0.0,83.49,6.5,3.6,224.0,1011.4,100.0,19.8,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-03 07:00:00,2.7,2.7,0.1,82.86,5.8,3.5,211.0,1011.0,100.0,18.8,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-03 08:00:00,2.3,2.3,-0.2,83.95,6.8,3.6,202.0,1011.0,100.0,14.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-03 09:00:00,2.8,2.8,-0.2,81.0,8.3,3.6,211.0,1010.8,100.0,13.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-03 10:00:00,4.2,2.5,0.6,77.44,12.6,6.9,221.0,1010.3,90.1,17.9,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-03 11:00:00,5.6,4.0,1.3,74.17,16.9,7.2,211.0,1009.9,99.3,19.9,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-03 12:00:00,6.4,5.0,2.3,75.12,20.9,7.2,211.0,1009.3,100.0,19.9,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-03 13:00:00,6.8,5.5,3.8,80.73,24.1,7.3,220.0,1008.7,100.0,19.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-03 14:00:00,6.7,5.3,4.3,84.76,21.6,7.5,221.0,1007.7,100.0,15.3,0,0,0.0,0.0,0.0,1.0,0.0
2024-01-03 15:00:00,6.9,4.8,4.8,86.29,25.2,11.1,220.0,1007.1,100.0,19.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-03 16:00:00,7.6,5.6,5.1,84.38,27.4,10.9,221.0,1006.8,99.9,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-03 17:00:00,7.5,6.3,5.3,85.76,28.8,7.4,222.0,1006.9,89.9,16.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-03 18:00:00,7.2,5.8,5.5,89.24,23.4,7.5,221.0,1006.8,89.9,14.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-03 19:00:00,7.8,6.6,6.1,88.87,22.0,7.3,241.0,1006.8,89.8,19.7,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-03 20:00:00,7.8,6.6,5.6,85.98,22.7,7.3,241.0,1006.6,89.8,19.7,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-03 21:00:00,7.6,5.6,5.3,85.41,25.9,10.8,232.0,1006.5,80.2,19.8,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-03 22:00:00,7.6,5.6,5.3,85.4,27.0,10.9,241.0,1006.5,77.8,19.9,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-03 23:00:00,7.3,5.3,5.1,85.94,26.3,10.9,241.0,1006.3,27.8,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-04 00:00:00,7.3,4.7,5.1,86.11,27.0,13.9,240.0,1006.5,9.2,19.9,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00,6.3,4.9,4.6,89.04,24.8,7.2,231.0,1006.5,0.0,19.8,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00,5.5,4.0,4.4,92.05,23.4,7.2,222.0,1006.5,0.0,19.8,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00,5.3,2.9,4.3,93.31,24.8,10.7,221.0,1006.4,0.0,19.5,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00,4.9,3.2,3.9,93.2,24.5,7.3,221.0,1006.6,0.0,19.9,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00,3.7,3.7,3.1,96.22,24.1,3.9,221.0,1006.8,0.0,14.5,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:00:00,4.2,2.4,3.4,94.33,21.6,7.3,221.0,1006.5,0.0,19.8,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:00:00,4.4,2.6,3.6,94.21,18.7,7.5,211.0,1006.5,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 08:00:00,3.9,3.9,3.1,94.37,14.8,3.9,211.0,1006.7,30.0,20.0,0,0,0.0,0.0,0.0,1.0,0.0
2024-01-04 09:00:00,3.7,1.9,3.1,95.47,16.6,7.2,211.0,1007.0,80.0,14.5,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-04 10:00:00,5.1,3.5,3.7,90.57,16.9,7.2,212.0,1006.9,99.9,17.2,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-04 11:00:00,7.2,7.2,4.7,84.07,16.9,3.9,239.0,1006.6,90.7,20.0,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-04 12:00:00,10.6,10.6,5.6,71.19,19.1,7.5,230.0,1005.7,43.4,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-04 13:00:00,12.5,12.5,5.8,63.78,21.2,11.0,240.0,1004.7,90.0,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-04 14:00:00,12.4,12.4,6.1,65.12,19.8,7.5,230.0,1003.6,89.4,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-04 15:00:00,11.9,11.9,6.3,68.76,21.6,7.3,241.0,1003.1,89.2,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-04 16:00:00,11.8,11.8,6.8,71.27,17.6,7.2,240.0,1002.8,90.0,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-04 17:00:00,11.3,11.3,6.8,73.78,16.9,7.5,230.0,1003.1,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-04 18:00:00,11.0,11.0,7.5,78.89,20.9,10.8,230.0,1003.2,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-04 19:00:00,10.1,10.1,7.6,84.82,20.9,7.5,240.0,1003.8,50.7,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-04 20:00:00,8.9,7.1,7.3,90.03,26.6,10.9,231.0,1004.4,34.6,20.0,0,0,0.0,0.0,0.0,1.0,0.0
2024-01-04 21:00:00,7.7,6.4,6.5,92.31,29.9,7.5,241.0,1004.8,9.6,19.9,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 22:00:00,7.2,5.8,5.1,86.81,30.2,7.5,241.0,1005.5,7.9,19.9,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00,7.6,5.6,4.0,78.1,31.7,10.9,250.0,1006.3,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00,8.5,7.4,2.8,67.72,36.0,7.3,242.0,1007.0,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:00:00,7.4,4.8,3.3,75.3,34.6,14.2,241.0,1007.7,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:00:00,6.6,4.4,3.5,80.7,29.5,10.9,241.0,1008.1,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:00:00,6.1,3.3,3.1,81.09,33.1,14.1,240.0,1008.4,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:00:00,6.6,4.4,2.8,76.68,33.1,10.9,250.0,1009.1,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 05:00:00,5.8,3.5,2.3,78.03,31.0,10.9,231.0,1009.9,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 06:00:00,4.7,4.7,2.1,83.25,28.1,4.2,231.0,1010.4,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 07:00:00,5.1,2.7,2.5,83.06,25.9,10.6,241.0,1011.2,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 08:00:00,5.1,3.4,2.1,81.3,24.8,7.5,231.0,1011.9,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 09:00:00,6.6,5.1,1.6,70.68,24.5,7.5,240.0,1012.6,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 10:00:00,7.5,5.5,2.3,69.51,24.5,10.9,232.0,1013.4,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05 11:00:00,9.3,8.3,3.2,65.78,24.5,7.6,231.0,1014.2,0.0,20.0,0,1,0.0,0.0,0.0,0.0,0.0
2024-01-05 12:00:00,12.9,12.9,3.2,51.45,23.4,11.1,240.0,1014.0,0.2,20.0,0,1,0.0,0.0,0.0,0.0,0.0
2024-01-05 13:00:00,13.9,13.9,4.3,52.23,23.0,11.1,231.0,1013.5,0.8,20.0,0,1,0.0,0.0,0.0,0.0,0.0
2024-01-05 14:00:00,14.7,14.7,3.4,46.62,25.6,11.0,239.0,1013.4,39.8,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-05 15:00:00,15.4,15.4,3.1,43.77,27.7,7.7,230.0,1013.8,39.5,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-05 16:00:00,13.9,13.9,3.6,49.8,26.3,10.8,220.0,1014.3,39.8,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-05 17:00:00,11.7,11.7,4.4,61.02,20.2,7.3,221.0,1015.2,39.2,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-05 18:00:00,8.7,8.7,3.4,69.37,13.3,3.7,181.0,1015.6,30.1,17.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-05 19:00:00,7.2,7.2,3.5,77.45,7.9,0.3,169.0,1016.0,46.9,17.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-05 20:00:00,6.0,6.0,3.4,83.79,4.7,0.1,206.0,1016.3,27.7,10.6,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-05 21:00:00,5.9,5.9,3.5,84.8,5.0,3.6,210.0,1016.5,55.2,5.6,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-05 22:00:00,5.1,5.1,3.5,89.29,5.4,0.3,69.0,1016.3,55.3,9.1,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-05 23:00:00,4.4,4.4,3.4,92.79,5.0,0.3,315.0,1016.2,73.9,7.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-06 00:00:00,4.1,4.1,3.1,93.5,4.7,0.1,124.0,1016.0,75.0,6.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-06 01:00:00,4.6,4.6,3.6,93.45,5.0,0.4,341.0,1015.6,84.6,7.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-06 02:00:00,5.2,5.2,3.7,90.53,7.6,3.7,10.0,1014.9,97.5,9.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00,5.0,5.0,3.7,91.61,7.6,3.6,58.0,1014.8,98.7,8.2,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00,5.0,5.0,3.5,90.45,8.6,3.6,9.0,1014.5,90.1,10.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00,4.7,4.7,3.4,91.2,9.0,3.6,19.0,1013.7,90.1,9.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 06:00:00,5.2,5.2,2.1,80.28,11.5,3.7,29.0,1013.0,98.7,14.8,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 07:00:00,4.4,4.4,1.1,78.93,6.8,3.6,7.0,1012.9,90.2,16.6,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 08:00:00,3.9,3.9,1.0,81.44,9.4,0.3,346.0,1012.9,100.0,15.7,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 09:00:00,4.1,4.1,1.3,81.6,9.4,0.2,51.0,1012.9,90.1,13.8,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-06 10:00:00,5.8,5.8,2.2,77.87,5.4,0.3,65.0,1012.5,99.3,13.1,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-06 11:00:00,8.2,8.2,2.1,65.32,7.9,0.1,332.0,1012.4,90.7,15.1,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-06 12:00:00,9.8,9.8,2.1,58.7,9.0,0.3,37.0,1011.6,81.5,19.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-06 13:00:00,11.6,11.6,3.3,56.49,9.0,3.6,101.0,1010.5,80.3,19.8,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-06 14:00:00,11.8,11.8,2.6,53.55,2.9,3.5,216.0,1009.8,99.9,19.9,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-06 15:00:00,13.2,13.2,2.6,48.69,7.2,0.1,328.0,1009.4,81.6,18.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-06 16:00:00,12.3,12.3,3.0,53.18,5.4,3.6,181.0,1009.3,100.0,19.6,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 17:00:00,10.4,10.4,3.1,60.7,5.4,0.3,9.0,1008.7,100.0,19.5,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 18:00:00,9.1,9.1,3.6,68.13,4.7,0.3,282.0,1009.0,79.1,10.1,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-06 19:00:00,7.6,7.6,3.7,76.28,10.1,0.3,35.0,1008.3,96.9,10.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-06 20:00:00,8.1,8.1,4.5,77.79,2.5,3.6,156.0,1008.5,79.0,9.1,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-06 21:00:00,5.9,5.9,4.0,87.33,7.6,0.4,345.0,1008.0,75.6,6.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-06 22:00:00,5.3,5.3,3.8,89.71,7.6,3.4,350.0,1007.3,6.1,6.2,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-06 23:00:00,4.9,4.9,3.9,93.49,8.6,3.7,20.0,1006.5,23.7,4.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-07 00:00:00,4.8,4.8,3.6,91.6,9.0,3.7,32.0,1005.9,33.5,6.2,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-07 01:00:00,4.4,4.4,2.9,90.51,8.6,3.7,38.0,1005.1,0.0,7.1,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-07 02:00:00,4.4,4.4,3.0,90.46,9.7,3.7,21.0,1004.5,32.1,5.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-07 03:00:00,4.4,4.4,3.2,91.74,9.7,3.7,30.0,1004.2,8.8,7.2,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-07 04:00:00,4.4,4.4,3.3,93.03,10.4,3.9,32.0,1003.7,71.7,5.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-07 05:00:00,4.8,3.2,3.8,93.1,11.5,7.0,40.0,1003.3,95.9,5.3,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 06:00:00,4.8,3.2,3.6,92.04,13.7,7.2,41.0,1002.7,100.0,7.2,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 07:00:00,5.3,3.7,4.3,93.31,19.1,7.5,41.0,1002.4,100.0,6.3,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 08:00:00,5.3,3.7,4.5,94.63,25.9,7.6,41.0,1002.0,100.0,5.3,0,0,0.0,0.0,0.0,1.0,0.0
2024-01-07 09:00:00,5.8,4.1,5.3,96.54,27.4,7.8,51.0,1001.0,100.0,3.5,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 10:00:00,6.0,4.4,5.6,97.09,29.5,7.9,42.0,1000.2,100.0,2.5,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 11:00:00,6.3,4.8,6.0,97.84,34.2,7.8,50.0,999.8,100.0,2.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 12:00:00,6.8,5.4,6.6,98.47,38.9,7.7,53.0,999.2,99.9,2.2,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 13:00:00,7.1,5.0,6.5,96.04,37.4,11.1,51.0,998.8,100.0,4.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 14:00:00,7.3,7.3,6.8,96.67,35.3,4.1,72.0,999.0,100.0,4.0,1,0,0.0,0.0,0.0,1.0,0.0
2024-01-07 15:00:00,7.1,5.7,6.5,95.8,37.8,7.8,51.0,998.9,100.0,6.4,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 16:00:00,6.9,5.6,6.3,96.38,37.4,7.1,47.0,999.6,100.0,5.4,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 17:00:00,6.7,5.2,6.1,96.4,36.0,7.5,51.0,999.5,100.0,5.5,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 18:00:00,6.3,4.8,6.0,97.78,31.7,7.6,50.0,999.8,100.0,5.4,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 19:00:00,5.8,5.8,5.6,98.49,33.5,4.2,40.0,1000.5,100.0,4.4,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 20:00:00,5.3,2.9,4.8,96.61,39.2,11.1,51.0,1000.9,100.0,5.3,1,0,0.0,0.0,0.0,1.0,0.0
2024-01-07 21:00:00,4.7,1.4,4.2,96.58,37.8,14.8,51.0,1001.1,100.0,5.4,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 22:00:00,4.2,0.8,3.7,96.56,35.6,14.7,60.0,1001.3,100.0,8.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-07 23:00:00,4.0,1.2,3.1,93.98,33.5,11.3,61.0,1001.9,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-08 00:00:00,3.8,1.0,2.8,93.15,33.8,11.2,61.0,1002.3,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-08 01:00:00,3.5,0.7,2.1,90.73,33.1,10.9,51.0,1002.8,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-08 02:00:00,3.1,1.0,1.5,89.18,32.0,7.8,51.0,1003.4,100.0,19.9,1,0,0.0,0.0,0.0,1.0,0.0
2024-01-08 03:00:00,2.8,-0.1,0.9,87.09,31.0,10.7,62.0,1004.3,100.0,17.5,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-08 04:00:00,2.1,0.0,1.2,93.12,32.0,7.3,72.0,1004.8,100.0,15.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-08 05:00:00,2.0,2.0,1.1,93.85,33.5,4.1,71.0,1005.1,100.0,12.9,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-08 06:00:00,1.8,-0.4,0.6,91.68,32.8,7.5,71.0,1005.6,100.0,18.1,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-08 07:00:00,1.6,-0.7,-0.4,86.54,31.3,7.6,62.0,1006.2,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-08 08:00:00,1.5,-0.8,-1.2,82.43,27.4,7.7,70.0,1007.0,100.0,20.0,1,0,0.0,0.0,0.0,1.0,0.0
2024-01-08 09:00:00,1.1,-1.3,-1.6,81.83,27.4,7.7,61.0,1007.8,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0
